"UNITID","OPEID","INSTNM","SCH_DEG","STABBR","CONTROL","TUITFTE","INEXPFTE","PRGMOFR","UGDS","COSTT4_A","GRAD_DEBT_MDN","LO_INC_DEBT_MDN","MD_INC_DEBT_MDN","HI_INC_DEBT_MDN","PELL_DEBT_MDN","MALE_DEBT_MDN","FEMALE_DEBT_MDN","FIRSTGEN_DEBT_MDN","NPT41_PRIV","NPT42_PRIV","NPT43_PRIV","NPT4_048_PRIV","CNTOVER150_1YR","CNTOVER150_3YR","UGDS_WOMEN","UGDS_BLACK","UGDS_HISP","UGDS_ASIAN","UGDS_NHPI","UGDS_2MOR","IRPS_MEN","IRPS_WOMEN","IRPS_WHITE","IRPS_BLACK","IRPS_HISP","IRPS_ASIAN","IRPS_NHPI","IRPS_2MOR","PCTPELL_DCS","FTFTPCTPELL","C100_4","C150_4_WHITE","C150_4_BLACK","C150_4_HISP","C150_4_ASIAN","C150_4_NHPI","C150_4_2MOR","C150_4_PELL","COMP_ORIG_YR4_RT","COMP_ORIG_YR6_RT","COMP_ORIG_YR8_RT","LO_INC_COMP_ORIG_YR4_RT","LO_INC_COMP_ORIG_YR6_RT","LO_INC_COMP_ORIG_YR8_RT","MD_INC_COMP_ORIG_YR4_RT","MD_INC_COMP_ORIG_YR6_RT","MD_INC_COMP_ORIG_YR8_RT","HI_INC_COMP_ORIG_YR4_RT","HI_INC_COMP_ORIG_YR6_RT","HI_INC_COMP_ORIG_YR8_RT","MALE_COMP_ORIG_YR4_RT","MALE_COMP_ORIG_YR6_RT","MALE_COMP_ORIG_YR8_RT","FEMALE_COMP_ORIG_YR4_RT","FEMALE_COMP_ORIG_YR6_RT","FEMALE_COMP_ORIG_YR8_RT","PELL_COMP_ORIG_YR4_RT","PELL_COMP_ORIG_YR6_RT","PELL_COMP_ORIG_YR8_RT","OMAWDP8_FTFT","OMAWDP8_PELL_FTFT","OMAWDP8_FTNFT","OMAWDP8_PELL_FTNFT","OMENRAP8_FTFT","OMENRAP8_PELL_FTFT","OMENRAP8_FTNFT","OMENRAP8_PELL_FTNFT","RET_FT4","COMP_4YR_TRANS_YR4_RT","COMP_4YR_TRANS_YR6_RT","COMP_4YR_TRANS_YR8_RT","LO_INC_COMP_4YR_TRANS_YR4_RT","LO_INC_COMP_4YR_TRANS_YR6_RT","LO_INC_COMP_4YR_TRANS_YR8_RT","MD_INC_COMP_4YR_TRANS_YR4_RT","MD_INC_COMP_4YR_TRANS_YR6_RT","MD_INC_COMP_4YR_TRANS_YR8_RT","HI_INC_COMP_4YR_TRANS_YR4_RT","HI_INC_COMP_4YR_TRANS_YR6_RT","HI_INC_COMP_4YR_TRANS_YR8_RT","MALE_COMP_4YR_TRANS_YR4_RT","MALE_COMP_4YR_TRANS_YR6_RT","MALE_COMP_4YR_TRANS_YR8_RT","FEMALE_COMP_4YR_TRANS_YR4_RT","FEMALE_COMP_4YR_TRANS_YR6_RT","FEMALE_COMP_4YR_TRANS_YR8_RT","PELL_COMP_4YR_TRANS_YR4_RT","PELL_COMP_4YR_TRANS_YR6_RT","PELL_COMP_4YR_TRANS_YR8_RT","FIRSTGEN_COMP_4YR_TRANS_YR4_RT","FIRSTGEN_COMP_4YR_TRANS_YR6_RT","FIRSTGEN_COMP_4YR_TRANS_YR8_RT","year","year_num","Comparator_Type"
209065,319800,"Linfield University",3,"OR",2,8851,6848,,2718,,17125.0,15125.0,5250.0,3484.5,13000.0,12668.0,12468.5,11862.5,,,,,,,0.6387,,,,,,,,,,,,,,,,0.5467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1998-99",1998,"Regional_Peer"
209542,321000,"Oregon State University",3,"OR",1,5414,6904,,11940,,14309.0,11019.0,3056.5,3500.0,7500.0,7334.0,7600.0,7036.5,,,,,,,0.4593,,,,,,,,,,,,,,,,0.2595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1998-99",1998,"Regional_Competitor"
209551,322300,"University of Oregon",3,"OR",1,6260,5595,,13150,,12832.5,11000.0,3500.0,5500.0,8787.0,8125.0,8625.0,8499.0,,,,,,,0.5269,,,,,,,,,,,,,,,,0.3545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1998-99",1998,"Regional_Competitor"
209825,322400,"University of Portland",3,"OR",2,9864,6743,,2103,,15760.5,15424.0,4375.0,5250.0,13758.0,9543.0,11520.0,13250.0,,,,,,,0.5602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1998-99",1998,"Regional_Competitor"
209922,321700,"Reed College",3,"OR",2,14061,8970,,1283,,13000.0,11495.0,3000.0,3500.0,6625.0,9302.5,7750.0,8500.0,,,,,,,0.5183,,,,,,,,,,,,,,,,0.4774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1998-99",1998,"Regional_Peer"
210401,322700,"Willamette University",3,"OR",2,11084,8206,,1697,,14376.0,14375.0,3500.0,4375.0,11750.0,11117.5,11607.0,11625.0,,,,,,,0.5633,,,,,,,,,,,,,,,,0.6649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1998-99",1998,"Willamette"
211291,323800,"Bucknell University",3,"PA",2,14256,8724,,3503,,17125.0,17125.0,2625.0,5500.0,16187.5,16720.5,16553.0,16250.0,,,,,,,0.4984,,,,,,,,,,,,,,,,0.8303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1998-99",1998,"Affordability"
218973,345700,"Wofford College",3,"SC",2,11016,5945,,1078,,17043.0,16185.0,5053.0,6125.0,14375.0,14111.0,14375.0,14358.0,,,,,,,0.4712,,,,,,,,,,,,,,,,0.7178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1998-99",1998,"National_Peer"
221519,353400,"The University of the South",3,"TN",2,13751,11478,,1326,,11560.5,11410.0,2625.0,3300.0,9600.0,9143.0,9625.0,9612.5,,,,,,,0.5166,,,,,,,,,,,,,,,,0.6805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1998-99",1998,"National_Peer"
233374,374400,"University of Richmond",3,"VA",2,11746,8405,,3300,,12429.5,12625.0,4036.0,4375.0,10630.0,10820.5,10750.0,9786.5,,,,,,,0.5215,,,,,,,,,,,,,,,,0.769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1998-99",1998,"Affordability"
235316,377800,"Gonzaga University",3,"WA",2,10526,7042,,2605,,17125.0,16500.0,3758.0,3500.0,15417.0,14366.0,14500.0,15417.0,,,,,,,0.5463,,,,,,,,,,,,,,,,0.5563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1998-99",1998,"Regional_Competitor"
236328,379700,"University of Puget Sound",3,"WA",2,11673,7246,,2701,,17125.0,17125.0,2625.0,2625.0,16583.0,14462.5,15404.0,16500.0,,,,,,,0.6076,,,,,,,,,,,,,,,,0.5972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1998-99",1998,"Regional_Peer"
236595,379000,"Seattle University",3,"WA",2,11639,7387,,3057,,16123.0,14760.5,4380.5,4487.0,13625.0,12500.0,12591.0,14064.0,,,,,,,0.5783,,,,,,,,,,,,,,,,0.3667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1998-99",1998,"Affordability"
237057,380300,"Whitman College",3,"WA",2,11410,8080,,1364,,,13100.0,3300.0,3600.0,10500.0,9000.0,10475.0,10600.0,,,,,,,0.5513,,,,,,,,,,,,,,,,0.6488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1998-99",1998,"Regional_Peer"
110714,132100,"University of California-Santa Cruz",3,"CA",1,6623,8102,,10228,,,10664.0,5500.0,5500.0,9998.0,8484.0,9000.0,9196.0,,,,,,,0.5706,,,,,,0.6428,0.3572,0.7131,0.0201,0.0703,0.1291,,,,,0.4205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1999-00",1999,"National_Peer"
120254,124900,"Occidental College",3,"CA",2,12950,11686,,1541,,16625.0,15375.0,13929.0,11000.0,14850.0,14500.0,14500.0,14500.0,,,,,,,0.5659,,,,,,0.5839,0.4161,0.7226,0.0657,0.073,0.0949,,,,,0.6748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1999-00",1999,"Affordability"
156408,196100,"Centre College",3,"KY",2,9022,9137,,1015,,15825.0,14150.0,11100.0,11625.0,13127.0,13125.0,13282.0,13125.0,,,,,,,0.5094,,,,,,0.7079,0.2921,0.9551,0.0112,0.0,0.0112,,,,,0.6818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1999-00",1999,"National_Peer"
161004,203800,"Bowdoin College",3,"ME",2,23839,18838,,1600,,12163.0,11297.0,9262.5,8062.5,9645.0,9575.0,10525.0,10010.0,,,,,,,0.5156,,,,,,0.6149,0.3851,0.9068,0.0311,0.0186,0.0435,,,,,0.8517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1999-00",1999,"Affordability"
173258,234000,"Carleton College",3,"MN",2,19501,14223,,1880,,12680.0,13061.5,11000.0,8667.0,10591.0,11625.0,11000.0,10868.0,,,,,,,0.5293,,,,,,0.6203,0.3797,0.8289,0.0481,0.0267,0.0802,,,,,0.8012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1999-00",1999,"Affordability"
191630,273100,"Hobart William Smith Colleges",3,"NY",2,13056,8527,,1823,,16847.0,16125.0,11000.0,10342.0,15002.0,14091.5,14500.0,15292.0,,,,,,,0.5217,,,,,,0.5735,0.4265,0.0,0.0,0.0,0.0,,,,,0.6592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1999-00",1999,"National_Peer"
198385,291800,"Davidson College",3,"NC",2,12756,9281,,1649,,11625.0,10577.5,5500.0,5500.0,8200.5,8462.5,8612.5,,,,,,,,0.4997,,,,,,0.7105,0.2895,0.8947,0.0263,0.0395,0.0263,,,,,0.8429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1999-00",1999,"Affordability"
209056,319700,"Lewis & Clark College",3,"OR",2,13396,9198,,1736,,,14500.0,6126.0,5500.0,11000.0,11279.0,11000.0,6375.0,,,,,,,0.5916,,,,,,0.6269,0.3731,0.9275,0.0104,0.0052,0.0207,,,,,0.5522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1999-00",1999,"Regional_Peer"
209065,319800,"Linfield University",3,"OR",2,16685,12914,,1518,,16929.0,16145.0,9885.0,6125.0,14364.5,13473.0,13937.5,11625.0,,,,,,,0.5501,,,,,,0.7009,0.2991,0.8598,0.0093,0.0654,0.0,,,,,0.5826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1999-00",1999,"Regional_Peer"
209542,321000,"Oregon State University",3,"OR",1,4892,6712,,12939,,14343.5,11000.0,4922.0,3666.0,8064.0,7000.0,7489.5,6445.0,,,,,,,0.4573,,,,,,0.5892,0.4108,0.8388,0.0092,0.0184,0.0406,,,,,0.2431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1999-00",1999,"Regional_Competitor"
209551,322300,"University of Oregon",3,"OR",1,6368,5882,,13206,,12833.0,10945.0,5500.0,5500.0,9000.0,7798.0,9000.0,8833.0,,,,,,,0.5289,,,,,,0.6006,0.3994,0.8377,0.0065,0.0281,0.0411,,,,,0.3784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1999-00",1999,"Regional_Competitor"
209825,322400,"University of Portland",3,"OR",2,10162,7599,,2340,,15290.0,15375.0,8250.0,5500.0,13053.0,11000.0,11500.0,12466.0,,,,,,,0.5688,,,,,,0.6783,0.3217,0.958,0.0,0.014,0.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1999-00",1999,"Regional_Competitor"
209922,321700,"Reed College",3,"OR",2,17413,10961,,1309,,12000.0,10641.0,5500.0,4000.0,9000.0,9000.0,8287.5,10000.0,,,,,,,0.5348,,,,,,0.6555,0.3445,0.8908,0.0168,0.0252,0.0336,,,,,0.4512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1999-00",1999,"Regional_Peer"
210401,322700,"Willamette University",3,"OR",2,10882,8230,,1598,,14375.0,14375.5,5500.0,5500.0,12251.0,10893.0,11625.0,11000.0,,,,,,,0.5494,,,,,,0.618,0.382,0.9438,0.0056,0.0225,0.0225,,,,,0.6535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1999-00",1999,"Willamette"
211291,323800,"Bucknell University",3,"PA",2,13937,8633,,3370,,17125.0,17100.0,14500.0,11625.0,15813.0,16055.0,15954.0,15892.0,,,,,,,0.4828,,,,,,0.6634,0.3366,0.8614,0.0297,0.0198,0.0495,,,,,0.8396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1999-00",1999,"Affordability"
218973,345700,"Wofford College",3,"SC",2,11419,7187,,1095,,17043.0,16250.0,9000.0,6562.5,14375.0,11750.0,14000.0,9937.5,,,,,,,0.4658,,,,,,0.75,0.25,0.9444,0.0278,0.0139,0.0,,,,,0.7692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1999-00",1999,"National_Peer"
221519,353400,"The University of the South",3,"TN",2,13768,10546,,1308,,11600.0,11231.0,7520.0,6110.0,9600.0,9100.0,8600.0,7700.0,,,,,,,0.5367,,,,,,0.7132,0.2868,0.8527,0.0155,0.0155,0.0155,,,,,0.7764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1999-00",1999,"National_Peer"
233374,374400,"University of Richmond",3,"VA",2,13375,9552,,3419,,12530.0,11625.0,9000.0,7936.0,10868.0,10967.0,10843.5,9600.0,,,,,,,0.5235,,,,,,0.6781,0.3219,0.887,0.0377,0.0308,0.0274,,,,,0.7679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1999-00",1999,"Affordability"
235316,377800,"Gonzaga University",3,"WA",2,11657,7705,,2721,,17125.0,16905.0,10500.0,8361.5,16109.0,13625.0,14500.0,15125.0,,,,,,,0.5369,,,,,,0.6642,0.3358,0.9124,0.0,0.0328,0.0438,,,,,0.5219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1999-00",1999,"Regional_Competitor"
236328,379700,"University of Puget Sound",3,"WA",2,12755,7772,,2695,,17125.0,17125.0,9036.0,6125.0,16625.0,14312.5,14884.5,15946.0,,,,,,,0.6067,,,,,,0.583,0.417,0.9238,0.009,0.0135,0.0314,,,,,0.5852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1999-00",1999,"Regional_Peer"
236595,379000,"Seattle University",3,"WA",2,12282,7643,,3208,,15282.5,14752.5,8847.0,5500.0,13604.0,13083.5,11000.0,14000.0,,,,,,,0.5857,,,,,,0.5466,0.4534,0.8714,0.0161,0.0225,0.0643,,,,,0.3374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1999-00",1999,"Affordability"
237057,380300,"Whitman College",3,"WA",2,11806,8257,,1368,,,11112.5,8500.0,6925.0,10375.0,9800.0,10044.0,9950.0,,,,,,,0.5702,,,,,,0.6792,0.3208,0.8679,0.0189,0.0189,0.066,,,,,0.7302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1999-00",1999,"Regional_Peer"
110714,132100,"University of California-Santa Cruz",3,"CA",1,6796,8642,,,,,10521.0,6813.0,5500.0,10503.0,8500.0,8968.0,9833.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042278332,,,0.0488677,,,0.030497592,,,0.049792531,,,0.030769231,,,0.052004334,,,0.044204322,,,,,,,,,,,,0.024075162,,,,,,0.032102729,,,,,,,,,,,,,,,0.032882012,,,"2000-01",2000,"National_Peer"
120254,124900,"Occidental College",3,"CA",2,14042,12345,,,,17125.0,14500.0,15125.0,11625.0,15745.5,14500.0,14500.0,13991.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.634686347,,,0.614678899,,,0.679245283,,,0.589285714,,,0.607692308,,,0.659574468,,,0.671532847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2000-01",2000,"Affordability"
156408,196100,"Centre College",3,"KY",2,9259,9415,,,,15875.0,13425.0,14437.5,13125.0,14125.0,14500.0,12646.5,12275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.686390533,,,,,,0.666666667,,,,,,0.678571429,,,0.694117647,,,0.764705882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2000-01",2000,"National_Peer"
161004,203800,"Bowdoin College",3,"ME",2,24586,20086,,,,12537.5,10300.0,10562.5,10875.0,10300.0,10900.0,10262.5,9925.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.139423077,,,,,,0.131868132,,,,,,0.173076923,,,0.105769231,,,0.203389831,,,,,,,,,,,,0.048076923,,,,,,,,,,,,,,,,,,,,,,,,"2000-01",2000,"Affordability"
173258,234000,"Carleton College",3,"MN",2,9923,8946,,,,11811.0,10500.0,11625.0,10911.0,10500.0,10750.0,11000.0,11004.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.704347826,,,0.531914894,,,0.741666667,,,0.761904762,,,0.707964602,,,0.700854701,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2000-01",2000,"Affordability"
191630,273100,"Hobart William Smith Colleges",3,"NY",2,13439,8248,,,,16952.0,14000.0,15292.0,13658.0,15193.0,14375.0,14944.5,14557.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.667647059,,,0.6,,,0.697368421,,,0.693181818,,,0.635220126,,,0.696132597,,,0.610687023,,,,,,,,,,,,0.038235294,,,,,,,,,,,,,,,,,,,,,,,,"2000-01",2000,"National_Peer"
198385,291800,"Davidson College",3,"NC",2,14711,10251,,,,10625.0,6125.0,8812.5,7000.0,5750.0,7000.0,8000.0,7930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23015873,,,,,,0.230769231,,,,,,0.245901639,,,0.215384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2000-01",2000,"Affordability"
209056,319700,"Lewis & Clark College",3,"OR",2,10723,7445,,,,,12410.0,10188.0,7374.0,11750.0,9952.5,10549.0,5375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078498294,,,,,,0.095238095,,,,,,,,,,,,,,,,,,,,,,,,0.054607509,,,,,,,,,,,,,,,,,,,,,,,,"2000-01",2000,"Regional_Peer"
209065,319800,"Linfield University",3,"OR",2,11502,9571,,,,17125.0,16687.5,13688.0,11625.0,15959.0,14375.0,14500.0,11961.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.468267582,,,0.466346154,,,0.475655431,,,0.453703704,,,0.5,,,0.447592068,,,0.426086957,,,,,,,,,,,,0.02915952,,,,,,,,,,,,,,,,,,,,,,,,"2000-01",2000,"Regional_Peer"
209542,321000,"Oregon State University",3,"OR",1,4622,6346,,,,14337.0,10602.0,5500.0,5500.0,8989.0,7029.0,7873.5,7025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.128564524,,,0.132034632,,,0.111764706,,,0.166101695,,,0.101790763,,,0.156746032,,,0.086285195,,,,,,,,,,,,0.021749638,,,0.020562771,,,,,,,,,0.01602262,,,0.027777778,,,0.013623978,,,0.024305556,,,"2000-01",2000,"Regional_Competitor"
209551,322300,"University of Oregon",3,"OR",1,5901,5610,,,,12666.5,10188.0,6329.0,5500.0,8976.0,8125.0,8272.0,8418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.221096269,,,0.230535895,,,0.209330144,,,0.222543353,,,0.205202312,,,0.235657546,,,0.2,,,,,,,,,,,,0.022109627,,,0.014155713,,,0.025119617,,,0.037572254,,,0.019267823,,,0.024713151,,,0.012820513,,,,,,"2000-01",2000,"Regional_Competitor"
209825,322400,"University of Portland",3,"OR",2,10616,7086,,,,15250.0,13937.5,11730.0,6562.5,12611.0,11000.0,11104.0,12125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566513762,,,0.515151515,,,0.521276596,,,0.698275862,,,0.534782609,,,0.601941748,,,0.526946108,,,,,,,,,,,,0.038990826,,,,,,,,,,,,,,,,,,,,,,,,"2000-01",2000,"Regional_Competitor"
209922,321700,"Reed College",3,"OR",2,18589,12284,,,,11500.0,9000.0,8000.0,5500.0,9000.0,8000.0,7960.0,11171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.583783784,,,0.517857143,,,0.662337662,,,0.538461539,,,0.548387097,,,0.619565217,,,0.653846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2000-01",2000,"Regional_Peer"
210401,322700,"Willamette University",3,"OR",2,9293,7453,,,,14375.0,14250.0,9000.0,10600.0,12152.0,11000.0,11625.0,9875.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71541502,,,,,,0.724137931,,,,,,0.68,,,0.75,,,0.64893617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2000-01",2000,"Willamette"
211291,323800,"Bucknell University",3,"PA",2,15537,9639,,,,17100.0,15750.0,16816.0,14500.0,16250.0,16250.0,15714.5,16682.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.797101449,,,0.746268657,,,0.806034483,,,0.837606838,,,0.763265306,,,0.831932773,,,0.759259259,,,,,,,,,,,,0.024844721,,,,,,,,,,,,,,,,,,,,,,,,"2000-01",2000,"Affordability"
218973,345700,"Wofford College",3,"SC",2,11815,6063,,,,17125.0,14500.0,14250.0,11625.0,14500.0,11750.0,13860.0,11000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.152439024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067073171,,,,,,,,,,,,,,,,,,,,,,,,"2000-01",2000,"National_Peer"
221519,353400,"The University of the South",3,"TN",2,13673,11202,,,,11125.0,10120.0,7990.5,7448.5,10637.5,7338.0,8600.0,7663.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.686666667,,,,,,0.676056338,,,,,,0.714285714,,,0.6625,,,0.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2000-01",2000,"National_Peer"
233374,374400,"University of Richmond",3,"VA",2,12349,9164,,,,12966.0,10080.0,11583.5,10145.0,11012.5,11000.0,10767.0,9322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.673366834,,,0.505882353,,,0.658385093,,,0.782894737,,,0.674285714,,,0.67264574,,,0.542168675,,,,,,,,,,,,0.032663317,,,,,,,,,,,,,,,,,,,,,,,,"2000-01",2000,"Affordability"
235316,377800,"Gonzaga University",3,"WA",2,12158,6762,,,,17125.0,16166.0,13417.0,11000.0,16309.0,13625.0,14500.0,14500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54978355,,,0.414473684,,,0.576530612,,,0.684210526,,,0.526548673,,,0.572033898,,,0.479591837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2000-01",2000,"Regional_Competitor"
236328,379700,"University of Puget Sound",3,"WA",2,13551,8557,,,,17125.0,17125.0,14652.5,11625.0,16503.5,14375.0,14940.0,14692.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.540856031,,,0.49659864,,,0.566502463,,,0.548780488,,,0.521186441,,,0.557553957,,,0.530487805,,,,,,,,,,,,0.038910506,,,,,,,,,,,,,,,,,,,,,,,,"2000-01",2000,"Regional_Peer"
236595,379000,"Seattle University",3,"WA",2,11646,7085,,,,16000.0,14673.5,11000.0,9000.0,14500.0,11969.5,12666.0,13645.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39745628,,,0.409893993,,,0.402542373,,,0.354545455,,,0.349809886,,,0.431693989,,,0.397350993,,,,,,,,,,,,0.028616852,,,,,,,,,,,,,,,,,,,,,,,,"2000-01",2000,"Affordability"
237057,380300,"Whitman College",3,"WA",2,12429,8576,,,,12125.0,11125.0,11250.0,10022.0,11000.0,11000.0,11000.0,11100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.093137255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049019608,,,,,,,,,,,,,,,,,,,,,,,,"2000-01",2000,"Regional_Peer"
110714,132100,"University of California-Santa Cruz",3,"CA",1,6847,8682,,11997,,,10391.0,6911.0,5500.0,10750.0,8034.0,8871.0,10199.5,,,,,,,0.5655,,,,,,0.6319,0.3681,0.6867,0.0308,0.0857,0.1058,,,,,0.3986,,,,,,,,0.040299128,,,0.047448523,,,0.035242291,,,0.031413613,,,0.045411542,,,0.036296296,,,0.043600563,,,,,,,,,,,,0.021188201,,,0.019695613,,,,,,,,,0.016083255,,,0.025185185,,,0.016877637,,,,,,"2001-02",2001,"National_Peer"
120254,124900,"Occidental College",3,"CA",2,14017,11233,,1737,,16250.0,14500.0,14500.0,11982.5,15125.0,14348.0,14375.0,14500.0,,,,,,,0.5838,,,,,,0.5533,0.4467,0.7733,0.0533,0.06,0.1133,,,,,0.7118,,,,,,,,0.205128205,,,0.2265625,,,,,,,,,0.194444444,,,0.214285714,,,0.191358025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2001-02",2001,"Affordability"
156408,196100,"Centre College",3,"KY",2,10682,11633,,1058,,16125.0,13838.5,14719.0,11000.0,13838.5,15479.0,12525.0,11625.0,,,,,,,0.5491,,,,,,0.7111,0.2889,0.9667,0.0111,0.0,0.0111,,,,,0.7057,,,,,,,,0.696808511,,,,,,0.731707317,,,,,,0.709302326,,,0.68627451,,,0.617283951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2001-02",2001,"National_Peer"
